CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
77	79	-117.079	0.000	0.9307	0.7146	1
77	82	-230.217	0.000	0.8474	0.5999	1
77	83	-234.158	0.000	0.8989	0.6976	1
78	82	-117.079	0.000	0.9302	0.6200	1
78	83	-121.020	0.000	0.9343	0.6290	1
78	85	-234.157	0.000	0.8701	0.6400	1
79	82	-113.138	0.000	0.9001	0.5943	1
79	83	-117.079	0.000	0.9505	0.7328	1
80	84	0.112	0.000	0.9969	0.9427	1
80	88	0.106	0.000	0.9965	0.9187	1
80	125	1.895	0.000	0.7145	0.5036	1
80	190	-21.982	0.000	0.9542	0.6597	1
82	83	-3.941	0.000	0.9372	0.7043	1
82	85	-117.078	0.000	0.7635	0.7245	1
84	88	-0.007	0.000	0.9963	0.9196	1
84	125	1.783	0.000	0.7126	0.5098	1
84	165	-37.066	0.000	0.7009	0.6643	1
84	179	-22.095	0.000	0.9631	0.7825	1
84	188	-21.092	0.000	0.7014	0.7796	1
84	190	-22.095	0.000	0.9610	0.7134	1
84	203	-22.095	0.000	0.9661	0.7954	1
87	89	43.042	0.000	0.9278	0.6828	1
87	117	-43.042	0.000	0.9757	0.7965	1
87	182	-43.042	0.000	0.9421	0.6691	1
88	125	1.789	0.000	0.7099	0.4770	1
88	165	-37.059	0.000	0.7009	0.6450	1
88	179	-22.088	0.000	0.9595	0.7640	1
88	188	-21.085	0.000	0.7003	0.7549	1
88	190	-22.088	0.000	0.9587	0.7134	1
88	203	-22.088	0.000	0.9637	0.7900	1
93	104	-39.007	0.000	0.8642	0.7451	1
94	98	-11.003	0.000	0.7084	0.6079	1
95	96	-0.018	0.000	0.8696	0.6320	1
95	97	-9.504	0.000	0.9334	0.8277	1
95	98	-10.003	0.000	0.7971	0.7697	1
96	97	-9.485	0.000	0.8188	0.6004	1
96	98	-9.984	0.000	0.7374	0.6004	1
97	98	-0.499	0.000	0.8673	0.8849	1
98	99	-1.044	0.000	0.7812	0.6626	1
98	102	-3.040	0.000	0.7165	0.6133	1
100	101	-0.004	0.000	1.0000	1.0000	1
107	109	-7.996	0.000	0.7269	0.5761	1
107	110	-23.973	0.000	0.8570	0.8419	1
107	111	-28.953	0.000	0.7754	0.4880	1
108	194	-0.132	0.000	0.7550	0.5744	1
109	114	-39.958	0.000	0.7363	0.6053	1
110	145	78.014	0.000	0.7982	0.6135	1
110	183	78.020	0.000	0.8271	0.7457	1
111	112	-10.992	0.000	0.8955	0.7811	1
112	113	-2.998	0.000	0.7331	0.6658	1
112	160	18.964	0.000	0.9257	0.8695	1
115	116	-27.995	0.000	0.7718	0.7529	1
117	182	-0.000	0.000	0.9295	0.6401	1
118	465	-36.021	0.000	0.7577	0.6391	1
118	501	-18.010	0.000	0.7630	0.8234	1
118	829	-36.021	0.000	0.7528	0.6061	1
119	120	18.011	0.000	0.8529	0.7279	1
119	122	-18.011	0.000	0.9458	0.9020	1
119	138	-44.970	0.000	0.7142	0.5211	1
119	154	-44.970	0.000	0.7241	0.5278	1
119	164	-44.970	0.000	0.7193	0.5213	1
119	171	-18.001	0.000	0.9244	0.8763	1
119	175	-18.020	0.000	0.9241	0.8587	1
119	186	-18.001	0.000	0.9780	0.9449	1
119	187	-18.020	0.000	0.8929	0.7984	1
119	195	-18.020	0.000	0.9451	0.9021	1
119	465	-0.000	0.000	0.9540	0.9129	1
119	498	0.000	0.000	0.9469	0.8915	1
119	517	-0.000	0.000	0.9430	0.8763	1
119	741	-0.000	0.000	0.9489	0.8639	1
119	766	-0.000	0.000	0.8667	0.7210	1
119	829	-0.000	0.000	0.8730	0.7204	1
119	859	-0.000	0.000	0.9797	0.9430	1
120	122	-36.021	0.000	0.8140	0.6454	1
120	171	-36.012	0.000	0.8206	0.6542	1
120	175	-36.031	0.000	0.8193	0.6583	1
120	186	-36.012	0.000	0.8171	0.6510	1
120	187	-36.031	0.000	0.8304	0.6456	1
120	195	-36.031	0.000	0.8197	0.6609	1
120	465	-18.011	0.000	0.9037	0.8118	1
120	469	-0.000	0.000	0.9332	0.8373	1
120	498	-18.011	0.000	0.9100	0.8242	1
120	501	0.000	0.000	0.9020	0.7885	1
120	517	-18.011	0.000	0.8637	0.7537	1
120	741	-18.011	0.000	0.8274	0.6698	1
120	829	-18.011	0.000	0.8342	0.6430	1
120	859	-18.011	0.000	0.8437	0.7164	1
121	170	0.998	0.000	0.7502	0.7880	1
121	173	-0.000	0.000	0.7506	0.6162	1
121	668	0.998	0.000	0.7019	0.7835	1
121	694	0.998	0.000	0.7133	0.7764	1
121	794	0.998	0.000	0.7389	0.7714	1
121	820	0.998	0.000	0.7489	0.7748	1
121	856	0.998	0.000	0.7342	0.7836	1
121	873	0.998	0.000	0.7404	0.7615	1
121	877	-0.998	0.000	0.7285	0.7658	1
121	958	0.998	0.000	0.7455	0.7696	1
121	968	0.998	0.000	0.7313	0.7220	1
122	154	-26.960	0.000	0.7040	0.4876	1
122	164	-26.960	0.000	0.7033	0.4857	1
122	171	0.009	0.000	0.9501	0.9266	1
122	175	-0.010	0.000	0.9452	0.9017	1
122	186	0.009	0.000	0.9995	1.0000	1
122	187	-0.010	0.000	0.9447	0.8899	1
122	195	-0.010	0.000	0.9966	0.9751	1
122	465	18.011	0.000	0.8975	0.7980	1
122	498	18.011	0.000	0.8919	0.7732	1
122	499	-116.063	0.000	0.7007	0.5881	1
122	517	18.011	0.000	0.8864	0.7732	1
122	520	-116.062	0.000	0.7003	0.6230	1
122	741	18.011	0.000	0.8997	0.8482	1
122	766	18.011	0.000	0.8211	0.7210	1
122	829	18.011	0.000	0.8213	0.7170	1
