#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1165	spectra_filtered.mgf	*..*		:4218	5408	-1	0	265.252	1	0.858305	0	0	1406980.0	84662.9	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1165	-1	GNPS-NIST14-MATCHES.mgf	3785.07				8	0	1.004	266.256	0	CCMSLIB00003139895
867	spectra_filtered.mgf	*..*		:16928	117367	-1	0	330.179	1	0.857654	0	0	365.592	208587.0	Z1517722710 [M+Na]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf867	-1	MSNLIB-POSITIVE.mgf	477.203				6	0	0.157562	330.337	0	CCMSLIB00012766668
145	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	1	0.854763	0	0	690140.0	20971800.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf145	-1	GNPS-NIST14-MATCHES.mgf	2.04212				9	0	0.000488281	239.105	0	CCMSLIB00003140197
528	spectra_filtered.mgf	*..*		:2109	3963	-1	0	135.117	1	0.854177	0	0	105344.0	6260960.0	Spectral Match to .alpha.-Pinene oxide from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf528	-1	GNPS-NIST14-MATCHES.mgf	269.903				6	0	0.0364685	135.081	0	CCMSLIB00003138450
581	spectra_filtered.mgf	*..*		:2109	3963	-1	0	135.117	1	0.852248	0	0	105344.0	1462320.0	Spectral Match to .alpha.-Pinene oxide from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf581	-1	GNPS-NIST14-MATCHES.mgf	270.129				6	0	0.036499	135.081	0	CCMSLIB00003138450
25	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	1	0.850935	0	0	690140.0	63037600.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf25	-1	GNPS-NIST14-MATCHES.mgf	3.06318				9	0	0.000732422	239.106	0	CCMSLIB00003140197
1137	spectra_filtered.mgf	*..*		:6012	2362	-1	0	282.279	1	0.850064	0	0	283986.0	29292500.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1137	-1	GNPS-NIST14-MATCHES.mgf	4149.64				10	0	1.17136	283.45	0	CCMSLIB00003136849
763	spectra_filtered.mgf	*..*		:34571	34571	-1	0	432.311	1	0.847543	0	0	204.33	21892200.0	glycodeoxycholic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf763	-1	MSNLIB-POSITIVE.mgf	168.149				6	0	0.0726929	432.238	0	CCMSLIB00012336920
871	spectra_filtered.mgf	*..*		:1681	1958	-1	0	267.173	1	0.847107	0	0	34490.7	199435.0	Spectral Match to Tributyl phosphate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf871	-1	GNPS-NIST14-MATCHES.mgf	83.9547				6	0	0.0224304	267.195	0	CCMSLIB00003136445
643	spectra_filtered.mgf	*..*		:1815	3778	-1	0	227.164	1	0.847016	0	0	1655990.0	256230.0	Spectral Match to 1,11-Undecanedicarboxylic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf643	-1	GNPS-NIST14-MATCHES.mgf	4331.04				8	0	0.983856	226.18	0	CCMSLIB00003138265
926	spectra_filtered.mgf	*..*		:2996	860	-1	0	496.329	1	0.845128	0	0	5179180.0	159445.0	Spectral Match to Lyso-PC(16:0) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf926	-1	GNPS-NIST14-MATCHES.mgf	22.0737				6	0	0.0109558	496.34	0	CCMSLIB00003135346
977	spectra_filtered.mgf	*..*		:38	231	-1	0	155.043	1	0.843807	0	0	58969.1	303622.0	ASPARAGINE M+Na	GNPS-MSMLS	temp/spectra_filtered.mgf977	-1	GNPS-MSMLS.mgf	12589.7				6	0	1.95195	153.091	0	CCMSLIB00005463982
1121	spectra_filtered.mgf	*..*		:3455	21918	-1	0	213.097	1	0.843747	0	0	419.142	180375.0	Perseitol [M+H]+	MONA	temp/spectra_filtered.mgf1121	-1	MONA.mgf	8875.14				6	0	1.89127	211.206	0	CCMSLIB00004694518
1144	spectra_filtered.mgf	*..*		:6012	2362	-1	0	282.279	0	0.842817	0	0	283986.0	180601000.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1144	-1	GNPS-NIST14-MATCHES.mgf	1111.17				10	0	0.31366	281.965	0	CCMSLIB00003136849
708	spectra_filtered.mgf	*..*		:2	714	-1	0	422.172	1	0.841902	0	0	226652.0	7580500.0	TopotecanHCl M+H	GNPS-SELLECKCHEM-FDA-PART1	temp/spectra_filtered.mgf708	-1	GNPS-SELLECKCHEM-FDA-PART1.mgf	2025.41				7	0	0.855072	421.317	0	CCMSLIB00000004935
891	spectra_filtered.mgf	*..*		:2796	236	-1	0	279.232	1	0.841453	0	0	942813.0	56540.9	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf891	-1	GNPS-NIST14-MATCHES.mgf	3524.31				7	0	0.9841	278.248	0	CCMSLIB00003134722
1056	spectra_filtered.mgf	*..*		:2411	5156	-1	0	281.248	1	0.839538	0	0	3176.0	5486390.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1056	-1	GNPS-NIST14-MATCHES.mgf	3500.24				10	0	0.984436	280.264	0	CCMSLIB00003139643
956	spectra_filtered.mgf	*..*		:2887	379	-1	0	279.232	1	0.838837	0	0	759178.0	4484790.0	gamma-Linolenic acid (known structural isomers: 0; isobaric peaks in run: 2) [M+H]+	CMMC-FOOD-BIOMARKERS	temp/spectra_filtered.mgf956	-1	CMMC-FOOD-BIOMARKERS.mgf	3524.31				8	0	0.9841	278.248	0	CCMSLIB00013576563
936	spectra_filtered.mgf	*..*		:24348	24348	-1	0	358.368	1	0.838499	0	0	364.715	106918.0	Stearyldiethanolamine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf936	-1	MSNLIB-POSITIVE.mgf	0.170314				6	0	6.10352e-05	358.368	0	CCMSLIB00012316042
663	spectra_filtered.mgf	*..*		:1018	937	-1	0	255.157	1	0.83635	0	0	1377020.0	189553.0	acetic_acid_isobutyl_ester 2M+Na	GNPS-NUTRI-METAB-FEM-POS	temp/spectra_filtered.mgf663	-1	GNPS-NUTRI-METAB-FEM-POS.mgf	8.07321				7	0	0.00205994	255.159	0	CCMSLIB00006673889
848	spectra_filtered.mgf	*..*		:2761	1443	-1	0	201.187	1	0.835956	0	0	8665.25	112330.0	Spectral Match to Dodecanoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf848	-1	GNPS-NIST14-MATCHES.mgf	4901.1				6	0	0.986038	200.201	0	CCMSLIB00003135930
120	spectra_filtered.mgf	*..*		:88534	88534	-1	0	225.11	1	0.834265	0	0	124.456	1141250.0	Nonactinic acid [M+Na]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf120	-1	MSNLIB-POSITIVE.mgf	444.187				6	0	0.0999908	225.01	0	CCMSLIB00012439786
1038	spectra_filtered.mgf	*..*		:2779	343	-1	0	199.169	1	0.833714	0	0	133402.0	330009.0	Delta-Dodecalactone (known structural isomers: 0; isobaric peaks in run: 4) [M+H]+	CMMC-FOOD-BIOMARKERS	temp/spectra_filtered.mgf1038	-1	CMMC-FOOD-BIOMARKERS.mgf	4938.89				6	0	0.983673	198.185	0	CCMSLIB00013576516
