CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
361	365	5	0.7806	118.082
350	399	5	0.9528	117.079
351	399	5	0.9565	0.000
377	399	5	0.8994	507.192
378	399	5	0.9526	77.978
381	399	5	0.9049	-39.101
382	399	5	0.9214	390.113
350	388	5	0.9177	234.158
365	388	5	0.8455	-116.076
427	433	5	0.8559	-0.000
433	436	5	0.8717	0.000
422	427	5	0.8639	0.000
427	436	5	0.836	-0.000
350	351	5	0.9594	117.079
351	371	5	0.9119	-429.214
351	377	5	0.8992	-507.191
351	378	5	0.9675	-77.978
351	381	5	0.943	39.102
351	382	5	0.9181	-390.113
350	382	5	0.9391	-273.034
371	382	5	0.9405	39.101
378	382	5	0.9075	-312.135
339	365	5	0.8013	116.076
339	378	5	0.9597	-195.057
339	381	5	0.9446	-77.977
350	378	5	0.947	39.101
378	381	5	0.9456	117.079
350	371	5	0.9326	-312.135
371	377	5	0.959	-77.977
350	377	5	0.9299	-390.112
58	59	6	1.0	-0.009
58	70	6	0.7664	1.003
91	99	6	0.7548	2.016
99	102	6	0.7638	24.000
57	74	6	0.8149	45.057
71	74	6	0.808	-18.011
74	80	6	0.817	-3.011
74	81	6	0.7355	1.012
74	83	6	0.7389	11.005
74	85	6	0.7657	2.016
74	88	6	0.7111	-16.015
74	105	6	0.775	-16.890
74	168	6	0.7179	11.005
57	169	6	0.8226	27.028
70	169	6	0.8093	-0.001
80	169	6	0.8063	-15.019
83	169	6	0.8296	-29.034
105	169	6	0.8078	-1.139
168	169	6	0.8005	-29.034
169	189	6	0.7858	29.034
78	110	6	0.7162	27.155
88	110	6	0.8266	0.129
93	110	6	0.7696	-1.887
102	110	6	0.7503	-28.907
76	78	6	0.7655	-27.188
76	87	6	0.8407	0.842
76	91	6	0.7656	2.858
76	93	6	0.7049	1.854
76	102	6	0.805	28.874
76	105	6	0.7002	-1.037
76	166	6	0.8373	0.842
57	189	6	0.7658	56.062
70	189	6	0.7862	29.033
83	189	6	0.7804	-0.000
168	189	6	0.7046	-0.000
71	86	6	0.9167	2.016
85	86	6	0.8397	18.011
57	87	6	0.7329	30.046
78	87	6	0.8358	28.030
80	87	6	0.7544	-12.001
83	87	6	0.7452	-26.016
85	87	6	0.7355	-17.027
87	91	6	0.7739	2.016
87	93	6	0.7905	1.012
87	102	6	0.8721	28.032
