feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
842	JSNRRGGBADWTMC	isdb	C=CC(=C)CCC=C(C)CCC=C(C)C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27119784	JSNRRGGBADWTMC-UHFFFAOYSA-N	InChI=1S/C15H24/c1-6-14(4)10-8-12-15(5)11-7-9-13(2)3/h6,9,12H,1,4,7-8,10-11H2,2-3,5H3	C=CC(=C)CCC=C(C)CCC=C(C)C	C15H24	pos_1_1proton1methanol	204.187800768	(E)-beta-farnesene	Terpenoids	Sesquiterpenoids	Farnesane sesquiterpenoids	http://www.wikidata.org/entity/Q15531484	Nicotiana undulata	210478.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana undulata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
842	NPNUFJAVOOONJE	isdb	C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q421614	NPNUFJAVOOONJE-GFUGXAQUSA-N	InChI=1S/C15H24/c1-11-6-5-7-12(2)13-10-15(3,4)14(13)9-8-11/h6,13-14H,2,5,7-10H2,1,3-4H3/b11-6+/t13-,14-/m1/s1	C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C	C15H24	pos_1_1proton1methanol	204.187800768	Caryophyllene	Terpenoids	Sesquiterpenoids	Caryophyllane sesquiterpenoids	http://www.wikidata.org/entity/Q50846805	Nicotiana ingulba	755403.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana rosulata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
842	PCFHYANYPQEMPU	sirius	CC1C2CC(C1(C)C)CC2C3CCC(CC3)O																																																																																												1.0	4.0	0.048	0.048	-114.028	0.178	0.213	41.553	C16H28O	[M + H]+	C16H29O+	InChI=1S/C16H28O/c1-10-14-8-12(16(10,2)3)9-15(14)11-4-6-13(17)7-5-11/h10-15,17H,4-9H2,1-3H3	4-[(1S,2S,4R,6R)-5,5,6-trimethyl-2-bicyclo[2.2.1]heptanyl]cyclohexan-1-ol	CC1C2CC(C1(C)C)CC2C3CCC(CC3)O	4.5	17759836;6973732;20023549;121492501;98095125;98095126;106673;1202093;11891255;99133670	NORMAN:(NS00005733);PUBCHEM:(17759836 6973732 20023549 121492501 98095125 98095126 106673 1202093 11891255 99133670);DSSTox:(DTXSID4041816)	137439215618.0	237.221	537.0	8.957	8.394040378649338e+17	8.394036245540114e+17	8.394036245540114e+17	
842	QEBNYNLSCGVZOH	isdb	C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q289496	QEBNYNLSCGVZOH-NFAWXSAZSA-N	InChI=1S/C15H24/c1-11(2)13-8-9-14-7-5-6-12(3)15(14,4)10-13/h7,12-13H,1,5-6,8-10H2,2-4H3/t12-,13-,15+/m1/s1	C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1	C15H24	pos_1_1proton1methanol	204.187800768	Valencene	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
842	VRSGYUIZSVSWIY	isdb	CC1(C)CCCC23C4CC(CC412)C3(C)C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105291932	VRSGYUIZSVSWIY-UHFFFAOYSA-N	InChI=1S/C15H24/c1-12(2)6-5-7-14-11-8-10(13(14,3)4)9-15(11,12)14/h10-11H,5-9H2,1-4H3	CC1(C)CCCC23C4CC(CC412)C3(C)C	C15H24	pos_1_1proton1methanol	204.187800768	Cycloisolongifolene	Terpenoids	Sesquiterpenoids	Thujopsane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
842	WRHGORWNJGOVQY	isdb	C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@@H]12																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27132468	WRHGORWNJGOVQY-KKUMJFAQSA-N	InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h9-10,13-15H,4-8H2,1-3H3/t13-,14-,15-/m0/s1	C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@@H]12	C15H24	pos_1_1proton1methanol	204.187800768	(+)-gamma-Cadinene	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
842	YONHOSLUBQJXPR	isdb	C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27109822	YONHOSLUBQJXPR-UMVBOHGHSA-N	InChI=1S/C15H24/c1-11(2)13-8-9-14-7-5-6-12(3)15(14,4)10-13/h9,12-13H,1,5-8,10H2,2-4H3/t12-,13-,15-/m1/s1	C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1	C15H24	pos_1_1proton1methanol	204.187800768	(+)-5-Epi-aristolochene	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
845	OAAVQRCGIFIQFT	isdb	CC(=O)[C@@H]1CC[C@H]2[C@H]1CC(C)=C[C@H]1[C@H](C(C)C)CC[C@@]12C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	10.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105188564	OAAVQRCGIFIQFT-RPZLJYRGSA-N	InChI=1S/C20H32O/c1-12(2)15-8-9-20(5)18-7-6-16(14(4)21)17(18)10-13(3)11-19(15)20/h11-12,15-19H,6-10H2,1-5H3/t15-,16-,17-,18-,19-,20+/m0/s1	CC(=O)[C@@H]1CC[C@H]2[C@H]1CC(C)=C[C@H]1[C@H](C(C)C)CC[C@@]12C	C20H32O	pos_1_1proton1ammonium	288.245315644	(3R,3aR,6aR,7S,9aR,9bS)-2,3,3a,4,6a,7,8,9,9a,9b-Decahydro-3-acetyl-5,9a-dimethyl-7-isopropyl-1H-cyclopent[e]azulene	Terpenoids	Sesquiterpenoids	Oplopane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
845	XEMSPUZLYVPKPX	sirius	CC1=C(C(CCC1)(C)C)CCC(=CC=CC(=CCO)C)C																																																																																												1.0	1.0	0.191	0.307	-47.887	1.0	0.333	171.142	C20H32O	[M + H3N + H]+	C20H36NO+	InChI=1S/C20H32O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,13,21H,7,10-12,14-15H2,1-5H3	All-Trans-7,8-Dihydroretinol	CC1=C(C(CCC1)(C)C)CCC(=CC=CC(=CCO)C)C	5.7	122689910;54465451;13730286	COCONUT:(CNP0081973);CHEBI:(132173);SUPERNATURAL:(SN0427996);MESH:(13730286);PUBCHEM:(122689910 54465451 13730286);DSSTox:(DTXSID801316076);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137475653734.0	306.279	540.0	9.001	8.394040490343658e+17	8.394036246630634e+17	8.394036246630634e+17	
845	YVGCHYVFHLTZIM	gnps	CCCC/C=C/C=C\C=C/CCCCCCCC(=O)OCC	CCMSLIB00003139412	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.875942	173493.0	0.0	3202.5	8.0	0.984009	306.279	1.0	temp/spectra_filtered.mgf845	1.0	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid ethyl ester from NIST14	ESI	qTof	Isolated	Data from Wolfender/Litaudon	Data deposited by pmallard	M+H	307.263	306.256	1.0	42021863		CCCC/C=C/C=C\C=C/CCCCCCCC(=O)OCC	InChI=1S/C20H34O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h7-12H,3-6,13-19H2,1-2H3/b8-7+,10-9-,12-11-		3.0	Positive	GNPS-NIST14-MATCHES	307.263	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C20H34O2	YVGCHYVFHLTZIM-JZEGGRRDSA-N	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Fatty esters	Wax monoesters	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003139412																																																																								
846	GAOHSKJKXQZCAD	sirius	CCCCCCCCCCCCCCCOCCOCCOCCOCCO																																																																																												1.0	1.0	0.074	0.074	-111.309	1.0	1.0	105.396	C23H48O5	[M + H3N + H]+	C23H52NO5+	InChI=1S/C23H48O5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-25-18-20-27-22-23-28-21-19-26-17-15-24/h24H,2-23H2,1H3	3,6,9,12-Tetraoxaheptacosan-1-ol	CCCCCCCCCCCCCCCOCCOCCOCCOCCO	5.66	13127726	NORMAN:(NS00076630);PUBCHEM:(13127726);DSSTox:(DTXSID80520170)	137439215618.0	422.384	540.0	8.995	8.394040254623762e+17	8.394036246966179e+17	8.394036246966179e+17	
847	MCRUKRIFSGYNDU	gnps	CCCCCCCCCCCCCC(O)CC(=O)NCCc1ccccc1	CCMSLIB00013641307	spectra_filtered.mgf	3-HYDROXY-ACYL-AMIDES-LIBRARY.mgf	0.753103	251100.0	0.0	2678.98	6.0	1.00815	377.326	0.0	temp/spectra_filtered.mgf847	1.0	3-hydroxyhexadecanoyl phenethylamine [M+H]+	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	victoriadeleray	[M+H]+	376.318	375.314	1.0			CCCCCCCCCCCCCC(O)CC(=O)NCCc1ccccc1	"""InChI=1S/C24H41NO2/c1-2-3-4-5-6-7-8-9-10-11-15-18-23(26)21-24(27)25-20-19-22-16-13-12-14-17-22/h12-14,16-17,23,26H,2-11,15,18-21H2,1H3,(H,25,27)"""	"""InChI=1S/C24H41NO2/c1-2-3-4-5-6-7-8-9-10-11-15-18-23(26)21-24(27)25-20-19-22-16-13-12-14-17-22/h12-14,16-17,23,26H,2-11,15,18-21H2,1H3,(H,25,27) [M+H]+"""	1.0	Positive	3-HYDROXY-ACYL-AMIDES-LIBRARY	376.318	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C24H41NO2	MCRUKRIFSGYNDU-UHFFFAOYSA-N				Fatty amides	N-acyl amines	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013641307																																																																								
847	RGDKOEWITDLTQM	sirius	CCCCNC(=O)CC(=NCCCCCCN=C(C)CC(=O)NCCCC)C																																																																																												1.0	1.0	0.148	0.148	-180.379	0.443	0.332	59.044	C22H42N4O2	[M - H2O + H]+	C22H41N4O+	InChI=1S/C22H42N4O2/c1-5-7-13-25-21(27)17-19(3)23-15-11-9-10-12-16-24-20(4)18-22(28)26-14-8-6-2/h5-18H2,1-4H3,(H,25,27)(H,26,28)	N-butyl-3-[6-[[4-(butylamino)-4-oxobutan-2-ylidene]amino]hexylimino]butanamide	CCCCNC(=O)CC(=NCCCCCCN=C(C)CC(=O)NCCCC)C	2.7	54264997	PUBCHEM:(54264997)	2.0	377.326	542.0	9.026	8.394040259447212e+17	8.394036247301723e+17	8.394036247301723e+17	
848	REWDXIKKFOQRID	sirius	CCCC[Si](CCCC)(CCCC)CCCC																																																																																												1.0	1.0	0.018	0.018	-85.963	1.0	1.0	24.571	C16H36Si	[M + H]+	C16H37Si+	InChI=1S/C16H36Si/c1-5-9-13-17(14-10-6-2,15-11-7-3)16-12-8-4/h5-16H2,1-4H3	Tetrabutylsilane	CCCC[Si](CCCC)(CCCC)CCCC	7.604	70443	NORMAN:(NS00042154);PUBCHEM:(70443);DSSTox:(DTXSID1061364)	137439215618.0	257.267	542.0	9.033	8.394040255798167e+17	8.394036247721153e+17	8.39403624767921e+17	
849	DLFPZSNOXTZZBO	sirius	C1CCC(CC1)C2CCOC(C2)C3CCCCC3																																																																																												1.0	3.0	0.061	0.061	-137.958	0.026	0.333	48.903	C17H30O	[M + H3N + H]+	C17H34NO+	InChI=1S/C17H30O/c1-3-7-14(8-4-1)16-11-12-18-17(13-16)15-9-5-2-6-10-15/h14-17H,1-13H2	2,4-Dicyclohexyloxan-1-ium	C1CCC(CC1)C2CCOC(C2)C3CCCCC3	6.0	163164457;163164458	COCONUT:(CNP0466831);SUPERNATURAL:(SN0343344);PUBCHEM:(163164457 163164458)	3145730.0	268.263	541.0	9.015	8.394040345052961e+17	8.394036248056698e+17	8.394036248014755e+17	
849	JLXFCRGBJHNVNU	isdb																																														5.0	Fatty acids	0.6153846153846154	Fatty amides	0.3846153846153846	Primary amides	0.2307692307692307	1.0	0.6752146	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.7008583545684814	1.0																									
851	OAAVQRCGIFIQFT	isdb	CC(=O)[C@@H]1CC[C@H]2[C@H]1CC(C)=C[C@H]1[C@H](C(C)C)CC[C@@]12C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	10.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105188564	OAAVQRCGIFIQFT-RPZLJYRGSA-N	InChI=1S/C20H32O/c1-12(2)15-8-9-20(5)18-7-6-16(14(4)21)17(18)10-13(3)11-19(15)20/h11-12,15-19H,6-10H2,1-5H3/t15-,16-,17-,18-,19-,20+/m0/s1	CC(=O)[C@@H]1CC[C@H]2[C@H]1CC(C)=C[C@H]1[C@H](C(C)C)CC[C@@]12C	C20H32O	pos_1_1proton1ammonium	288.245315644	(3R,3aR,6aR,7S,9aR,9bS)-2,3,3a,4,6a,7,8,9,9a,9b-Decahydro-3-acetyl-5,9a-dimethyl-7-isopropyl-1H-cyclopent[e]azulene	Terpenoids	Sesquiterpenoids	Oplopane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
851	UNSRRHDPHVZAHH	gnps	CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O	CCMSLIB00003139970	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.811304	163226.0	0.0	3199.03	8.0	0.982941	306.279	0.0	temp/spectra_filtered.mgf851	1.0	Spectral Match to cis-5,8,11-Eicosatrienoic acid from NIST14	ESI	qTof	Isolated	Data from Wolfender/Litaudon	Data deposited by pmallard	M+H	307.262	306.256	1.0	20590323		CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O	InChI=1S/C20H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h9-10,12-13,15-16H,2-8,11,14,17-19H2,1H3,(H,21,22)/b10-9-,13-12-,16-15-		3.0	Positive	GNPS-NIST14-MATCHES	307.262	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C20H34O2	UNSRRHDPHVZAHH-YOILPLPUSA-N	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Fatty Acids and Conjugates	Unsaturated fatty acids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003139970																																																																								
851	YNGLRWWWVMSQRO	sirius	CC=C(C)CCC=C(C)CCC=C(C)CC(=O)C=C(C)C																																																																																												1.0	1.0	0.038	0.038	-83.831	0.816	0.333	93.318	C20H32O	[M + H3N + H]+	C20H36NO+	InChI=1S/C20H32O/c1-7-17(4)10-8-11-18(5)12-9-13-19(6)15-20(21)14-16(2)3/h7,11,13-14H,8-10,12,15H2,1-6H3	2,6,10,14-tetramethylhexadeca-2,6,10,14-tetraen-4-one	CC=C(C)CCC=C(C)CCC=C(C)CC(=O)C=C(C)C	6.7	162907011	COCONUT:(CNP0175484);SUPERNATURAL:(SN0455052);PUBCHEM:(162907011)	3145730.0	306.279	547.0	9.111	8.394040266955017e+17	8.394036248769729e+17	8.394036248727786e+17	
852	BQSLMQNYHVFRDT	isdb	C=CC1(C)CCC(=C(C)C)CC1C(=C)C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q82933272	BQSLMQNYHVFRDT-UHFFFAOYSA-N	InChI=1S/C15H24/c1-7-15(6)9-8-13(11(2)3)10-14(15)12(4)5/h7,14H,1,4,8-10H2,2-3,5-6H3	C=CC1(C)CCC(=C(C)C)CC1C(=C)C	C15H24	pos_1_1proton1methanol	204.187800768	1-Methyl-4-(1-methylethylidene)-2-(1-methylvinyl)-1-vinylcyclohexane	Terpenoids	Sesquiterpenoids	Elemane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
852	CXENHBSYCFFKJS	isdb	C=C/C(C)=C/C/C=C(\C)CCC=C(C)C																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q419814	CXENHBSYCFFKJS-VDQVFBMKSA-N	InChI=1S/C15H24/c1-6-14(4)10-8-12-15(5)11-7-9-13(2)3/h6,9-10,12H,1,7-8,11H2,2-5H3/b14-10+,15-12+	C=C/C(C)=C/C/C=C(\C)CCC=C(C)C	C15H24	pos_1_1proton1methanol	204.187800768	alpha-Farnesene	Terpenoids	Sesquiterpenoids	Farnesane sesquiterpenoids	http://www.wikidata.org/entity/Q924207	Nicotiana alata	379008.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana alata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
852	FUCYIEXQVQJBKY	isdb	CC1=C[C@@H]2C(=C(C)CC[C@H]2C(C)C)CC1																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27089406	FUCYIEXQVQJBKY-ZFWWWQNUSA-N	InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h9-10,13,15H,5-8H2,1-4H3/t13-,15-/m0/s1	CC1=C[C@@H]2C(=C(C)CC[C@H]2C(C)C)CC1	C15H24	pos_1_1proton1methanol	204.187800768	(+)-delta-Cadinene	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
852	GAIBLDCXCZKKJE	isdb	C=C1/C=C/[C@H](C(C)C)CC/C(C)=C/CC1																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27121450	GAIBLDCXCZKKJE-RXJOXMPGSA-N	InChI=1S/C15H24/c1-12(2)15-10-8-13(3)6-5-7-14(4)9-11-15/h7-8,10,12,15H,3,5-6,9,11H2,1-2,4H3/b10-8+,14-7+/t15-/m0/s1	C=C1/C=C/[C@H](C(C)C)CC/C(C)=C/CC1	C15H24	pos_1_1proton1methanol	204.187800768	(-)-Germacrene D	Terpenoids	Sesquiterpenoids	Germacrane sesquiterpenoids	http://www.wikidata.org/entity/Q924207	Nicotiana alata	379008.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana alata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
852	GIBQERSGRNPMEH	isdb	CC(C)=C1CC[C@H](C)C2=C(C1)[C@@H](C)CC2																																													8.0	Fatty acids	0.7903225806451613	Sesquiterpenoids	0.4516129032258064	N-acyl amines	0.3870967741935484	24.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27252250	GIBQERSGRNPMEH-RYUDHWBXSA-N	InChI=1S/C15H24/c1-10(2)13-7-5-11(3)14-8-6-12(4)15(14)9-13/h11-12H,5-9H2,1-4H3/t11-,12-/m0/s1	CC(C)=C1CC[C@H](C)C2=C(C1)[C@@H](C)CC2	C15H24	pos_1_1proton1methanol	204.187800768	beta-Guaiene	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']		8.0	2.0	9.0	1.0																									
