feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:BB	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:IAA	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:Pt	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:QC	gnps_mn_ATTRIBUTE_Group:GNPSGROUP:wt	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_1	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:Pt_2	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:wt_1	gnps_mn_ATTRIBUTE_Group_detailed:GNPSGROUP:wt_2	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_1B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:Pt_2B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_1B	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2A	gnps_mn_ATTRIBUTE_Group_super_detailed:GNPSGROUP:wt_2B	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:0m	gnps_mn_ATTRIBUTE_time_point:GNPSGROUP:20m	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:A	gnps_mn_ATTRIBUTE_plant_extract:GNPSGROUP:B	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:Pt_0m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:Pt_20m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:wt_0m	gnps_mn_ATTRIBUTE_gene_time:GNPSGROUP:wt_20m	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
498	gnps|sirius & isdb	2.0	canopus & gnps|isdb	canopus & gnps|isdb	canopus & gnps & isdb	2.0	C6H14O6	[M - H2O + H]+	C6H13O5+	Fatty acids	0.979	Fatty acyls	0.992	Fatty alcohols	0.997	Organic oxygen compounds	1.0	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.932	Monosaccharides	0.906	Monosaccharides	0.906	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.076	217.0	3.615	8.394038485004902e+17	8.394036124828032e+17	8.394036124828032e+17		CCMSLIB00012176426	spectra_filtered.mgf	GNPS-LIBRARY.mgf	0.901471	633621.0	0.0	1.38652	7.0	0.000228882	165.076	1.0	temp/spectra_filtered.mgf498	1.0	Mannitol	LC-ESI	Orbitrap	Commercial	Taicia Fill	Marina Maximo	M+H-H2O	165.076	182.079	1.0	69-65-8		C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1		3.0	Positive	GNPS-LIBRARY	165.076	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C6H14O6	FBPFZTCFMRRESA-KVTDHHQDSA-N	FBPFZTCFMRRESA	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Saccharides	Monosaccharides	Carbohydrates	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00012176426	9.0	Fatty acids	0.5789473684210527	Saccharides	0.5263157894736842	Monosaccharides	0.3684210526315789	1.0	0.21651098	ISDB	http://www.wikidata.org/entity/Q74411108	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	L-Rhamnose	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	http://www.wikidata.org/entity/Q310443	Candida albicans	154960.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Debaryomycetaceae']	['Unknown']	['Candida']	['Candida albicans']											0.0	2.0	1.8660439252853391	1.0	1.0	2.0	0.846	0.905	-5.069	0.336	0.5	123.951	C6H14O6	[M - H2O + H]+	C6H13O5+	FBPFZTCFMRRESA	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2	G-Ol	C(C(C(C(C(CO)O)O)O)O)O	-2.675	154804315;154804359;17757248;101274260;102602060;9855659;9920559;87076217;87367794;87393634;87767135;87882628;16052069;16056636;16058450;16058491;16211940;16212017;16212965;5460044;5487627;135385067;53790668;53790670;129830858;129857159;134694661;134834790;124203186;137333797;135545313;146032917;119081674;145740156;16760165;16760175;56846618;10012587;139820233;60161240;141580930;165412846;165412473;165412474;165412475;165412476;165412557;165412662;165412840;165412841;165412842;165412843;165412844;165412845;165412847;165412848;165412849;165412912;165412954;165413001;165413007;165413008;165413009;90840509;90888514;71749895;131668352;121494055;1549089;11008545;11480827;139025131;139025129;139025874;88909362;123301630;453;5780;6251;11850;123434053;61892;82170;90540;120700;134038;136460;151263;171554;91210263;91365133;11513915;117064296;133688430;57151025;71308275;71308536;71309142;71308893;71309037;71309139;71309249;71309251;71311469	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000107 HMDB0000247 HMDB0000765 HMDB0011632 HMDB0250766);MiMeDB:(MMDBc0049976 MMDBc0032914 MMDBc0000153 MMDBc0000027 MMDBc0055847 MMDBc0000085 MMDBc0000291);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6251 5780 90540 11850 136460 82170 5460044 453);SUPERNATURAL:(SN0081283 SN0081284);HSDB:(69-65-8 50-70-4);MESH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);FooDB:(FDB001982 FDB006453 FDB011676 FDB028331);PUBCHEM:(154804315 154804359 17757248 101274260 102602060 9855659 9920559 87076217 87367794 87393634 87767135 87882628 16052069 16056636 16058450 16058491 16211940 16212017 16212965 5460044 5487627 135385067 53790668 53790670 129830858 129857159 134694661 134834790 124203186 137333797 135545313 146032917 119081674 145740156 16760165 16760175 56846618 10012587 139820233 60161240 141580930 165412846 165412473 165412474 165412475 165412476 165412557 165412662 165412840 165412841 165412842 165412843 165412844 165412845 165412847 165412848 165412849 165412912 165412954 165413001 165413007 165413008 165413009 90840509 90888514 71749895 131668352 121494055 1549089 11008545 11480827 139025131 139025129 139025874 88909362 123301630 453 5780 6251 11850 123434053 61892 82170 90540 120700 134038 136460 151263 171554 91210263 91365133 11513915 117064296 133688430 57151025 71308275 71308536 71309142 71308893 71309037 71309139 71309249 71309251 71311469);GNPS:(CCMSLIB00000223885);COCONUT:(CNP0190948);NORMAN:(NS00008496 NS00068035 NS00076296 NS00083912);METACYC:(Benzimidazoles CPD0-2387 CPD-12810 CPD-12811 CPD-15701 CPD-15702 CPD-15703 CPD-357 CPD-369 GALACTITOL MANNITOL Protein-S3-hydroxy-L-histidine SORBITOL);PLANTCYC:(SORBITOL MANNITOL);CHEBI:(138264 16899 17924 181263 87978 16813 38030 192698 28789 125392 181312 17459 134311 18202);KEGG:(C01489 C01722 C21524 C00794 C01697 C01507 C00392);DSSTox:(DTXSID1023235 DTXSID1046051 DTXSID20746574 DTXSID30858955 DTXSID401336595 DTXSID40214523 DTXSID4042096 DTXSID40583524 DTXSID5023588 DTXSID60197607 DTXSID701336594 DTXSID80241772 DTXSID80745801 DTXSID901337629 DTXSID90364289 DTXSID90745554 DTXSID90745690);LOTUS:(Q27102896 Q245280 Q27466520 Q5989072 Q27215890 Q82148149 Q27467495 Q27117350 Q420367 Q407646);YMDB:(YMDB00087 YMDB00830 YMDB00656 YMDB00724);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(FBPFZTCFMRRESA-UHFFFAOYSA-N)	139577465726.0	165.076	217.0	3.615	8.394038485004902e+17	8.394036124828032e+17	8.394036124828032e+17		165.07578481049651	3.6153347	0	1480729.5	1393383.4	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	9	498.0	Mannitol
499	isdb & sirius	1.0	canopus & isdb	canopus	canopus	1.0	C15H22O6	[M + H]+	C15H23O6+	Shikimates and Phenylpropanoids	0.644	Phenylpropanoids (C6-C3)	0.76	Cinnamic acids and derivatives	0.775	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	0.965	Glycosyl compounds	0.845	O-glycosyl compounds	0.859	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	299.149	217.0	3.615	8.394039022966345e+17	8.394036125247462e+17	8.39403612520552e+17																																															28.0	Polyketides	0.6363636363636364	Chromanes	0.1818181818181818	Azaphilones	0.1818181818181818	2.0	0.5855241	ISDB	http://www.wikidata.org/entity/Q77512592	ZLZRLBMUOXIEFI-GWJZTGGPSA-N	InChI=1S/C15H22O6/c1-6-5-10(16)8(3)14(7(6)2)21-15-13(19)12(18)11(17)9(4)20-15/h5,9,11-13,15-19H,1-4H3/t9-,11-,12+,13+,15-/m0/s1	Cc1cc(O)c(C)c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c1C	C15H22O6		298.141638424	Pestarhamnose A	ZLZRLBMUOXIEFI	Polyketides			http://www.wikidata.org/entity/Q3005872	Pestalotiopsis	443192.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Pestalotiopsis']	['Unknown']											0.0	1.0	2.8420963287353516	1.0	1.0	1.0	0.063	0.063	-161.002	0.906	0.5	124.182	C15H22O6	[M + H]+	C15H23O6+	CMSVSPZBOGFNKC	InChI=1S/C15H22O6/c1-6-7-16-11-10(9-8-17-14(2,3)19-9)18-13-12(11)20-15(4,5)21-13/h1,9-13H,7-8H2,2-5H3	3-O-Propargyl-1-O,2-O:5-O,6-O-diisopropylidene-alpha-D-allofuranose	CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OCC#C)C	0.6	154953534;101373389;156148153;147251271;134837222;3051359;12874898;12874900;11022893;11098543;11162320;158448019;158448016	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(154953534 101373389 156148153 147251271 134837222 3051359 12874898 12874900 11022893 11098543 11162320 158448019 158448016);DSSTox:(DTXSID901155310)	137506062338.0	299.149	217.0	3.615	8.394039022966345e+17	8.394036125247462e+17	8.39403612520552e+17		299.14889734520995	3.6153347	0	3023372.8	2721854.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	28		
500	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	1.0	C6H10O4	[M - H2O + H]+	C6H9O3+	Fatty acids	0.916	Fatty Acids and Conjugates	0.736	Dicarboxylic acids	0.613	Lipids and lipid-like molecules	0.5	Fatty Acyls	0.513					Fatty Acyls	0.513	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	129.055	217.0	3.622	8.39403849146413e+17	8.394036125583007e+17	8.394036125541064e+17																																															68.0	Terpenoids	0.5	Monoterpenoids	0.5	Macrolide lactones	0.5	7.0	0.3308458	ISDB	http://www.wikidata.org/entity/Q105265220	TVDPVFPVOHCHQM-CRCLSJGQSA-N	InChI=1S/C6H8O3/c1-4-5(7)2-3-6(8)9-4/h2-5,7H,1H3/t4-,5+/m0/s1	C[C@@H]1OC(=O)C=C[C@H]1O	C6H8O3		128.047344116	rel-(5R,6S)-5,6-Dihydro-5-hydroxy-6-methyl-2H-pyran-2-one	TVDPVFPVOHCHQM	Polyketides	Macrolides	Macrolide lactones	http://www.wikidata.org/entity/Q23363	Osmunda japonica	973933.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Polypodiopsida']	['Osmundales']	['Osmundaceae']	['Unknown']	['Osmunda']	['Osmunda japonica']											0.0	3.0	2.8233832120895386	1.0	1.0	1.0	0.061	0.061	-44.099	1.0	0.5	75.699	C6H10O4	[M - H2O + H]+	C6H9O3+	HVBMAZIYCWLWET	InChI=1S/C6H10O4/c7-1-3-9-5-6-10-4-2-8/h1,3,5-8H,2,4H2	2-[(E)-2-[(E)-2-hydroxyethenoxy]ethenoxy]ethanol	C(COC=COC=CO)O	-0.5	129900115	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(129900115)	16777218.0	129.055	217.0	3.622	8.39403849146413e+17	8.394036125583007e+17	8.394036125541064e+17		129.05482830987054	3.6231716	0	267594.22	274301.62	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	68		
501	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	1.0	C6H12O5	[M - H2O + H]+	C6H11O4+	Carbohydrates	0.93	Saccharides	0.857	Monosaccharides	0.842	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	0.873	Monosaccharides	0.852	Monosaccharides	0.852	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Short-chain aldehydes; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	147.065	217.0	3.622	8.394040885866541e+17	8.394036125876608e+17	8.394036125876608e+17																																															9.0	Fatty acids	0.5789473684210527	Saccharides	0.5263157894736842	Monosaccharides	0.3684210526315789	1.0	0.21114431	ISDB	http://www.wikidata.org/entity/Q357415	WNLRTRBMVRJNCN-UHFFFAOYSA-N	InChI=1S/C6H10O4/c7-5(8)3-1-2-4-6(9)10/h1-4H2,(H,7,8)(H,9,10)	O=C(O)CCCCC(=O)O	C6H10O4		146.0579088	Hexanedioate;hydron	WNLRTRBMVRJNCN	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']											0.0	1.0	1.3445772528648376	1.0	1.0	1.0	0.224	0.44	-50.756	1.0	0.5	53.29	C6H12O5	[M - H2O + H]+	C6H11O4+	VRYALKFFQXWPIH	InChI=1S/C6H12O5/c7-2-1-4(9)6(11)5(10)3-8/h2,4-6,8-11H,1,3H2	2-Deoxy-D-Glucose	C(C=O)C(C(C(CO)O)O)O	-2.9	17751002;101375579;102573588;136704206;136814859;53462888;135056620;126480248;135364324;129677321;129695097;161382784;161382785;25240878;10352022;153694043;153709303;153709304;153709306;153709307;153709308;153709309;153709310;153710461;132142915;131864250;131864252;131878572;13159184;13159185;13159186;13159188;13159190;102191;108223;169855;225612;25797049;44119309;141098723;141209927;141296660	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0062477);MiMeDB:(MMDBc0029704);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(108223 102191);SUPERNATURAL:(SN0398492);HSDB:(154-17-6);MESH:(102191 108223 225612 13159184 17751002);PUBCHEM:(17751002 101375579 102573588 136704206 136814859 53462888 135056620 126480248 135364324 129677321 129695097 161382784 161382785 25240878 10352022 153694043 153709303 153709304 153709306 153709307 153709308 153709309 153709310 153710461 132142915 131864250 131864252 131878572 13159184 13159185 13159186 13159188 13159190 102191 108223 169855 225612 25797049 44119309 141098723 141209927 141296660);GNPS:(CCMSLIB00000578172);COCONUT:(CNP0019597);NORMAN:(NS00026358 NS00099319);CHEBI:(27411);DSSTox:(DTXSID1037648 DTXSID30870490 DTXSID30985215 DTXSID80590813 DTXSID901018247 DTXSID9075163 DTXSID90859302);LOTUS:(Q115946979 Q3266534);YMDB:(YMDB00294);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138906243694.0	147.065	217.0	3.622	8.394040885866541e+17	8.394036125876608e+17	8.394036125876608e+17		147.06518262822587	3.6229002	0	271676.75	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	9		
502	sirius	1.0	canopus	canopus	canopus	2.0	C9H6NS	[M + H3N + H]+	C9H10N2S+	Alkaloids	0.317	Nicotinic acid alkaloids	0.288	Pyridine alkaloids	0.289	Benzenoids	0.891							Benzenoids	0.891	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Benzenoids; Heteroaromatic compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	178.057	217.0	3.615	8.394042250860859e+17	8.394036126254095e+17	8.394036126254095e+17																																																																																															1.0	2.0	0.022	0.022	-86.62	0.335	0.299	11.901	C9H6NS	[M + H3N + H]+	C9H10N2S+	GSRHRLBCQLAXJA	InChI=1S/C9H6NS/c1-2-4-8(5-3-1)9-10-6-7-11-9/h2-7H		C1=CC(=CC=[C]1)C2=NC=CS2	2.6	57453104	PUBCHEM:(57453104)	2.0	178.057	217.0	3.615	8.394042250860859e+17	8.394036126254095e+17	8.394036126254095e+17		178.05682626978148	3.614419	0	302704.7	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	53		
503																																																																																																																																																									619.272918744441	3.6164956	0	0.0	879082.7	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
504																																																																																																																																																									158.00284161448238	3.5780103	0	488153.72	429493.94	303290.295	318622.86166666663	401616.01125	0	307998.3425	298582.2475	404120.17	399111.8525	0	407912.17	208084.515	391938.185	205226.31	401464.89	406775.45	399801.315	398422.39	0	297851.62	407054.68625	0	400279.14	304627.16625	0	196034.88	410545.71	399668.36	403563.6625	39		
505																																																																																																																																																									321.1308073696766	3.6231716	0	6413743.0	8861555.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
506	sirius	1.0	canopus	canopus	canopus	3.0	C9H7N	[M + H]+	C9H8N+	Alkaloids	0.977	Nicotinic acid alkaloids	0.758	Pyridine alkaloids	0.759	Benzenoids	0.94							Benzenoids	0.94	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	130.065	217.0	3.624	8.394043148903297e+17	8.394036127680159e+17	8.394036127680159e+17																																																																																															1.0	3.0	0.592	0.592	-25.454	0.02	0.333	33.067	C9H7N	[M + H]+	C9H8N+	AWJUIBRHMBBTKR	InChI=1S/C9H7N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-7H	isoquinoline	C1=CC=C2C=NC=CC2=C1	1.946	101013134;21824710;21824711;5251259;134989933;146162303;140650836;8405;12208317;18641168	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034244);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5251259 8405 24207208 88878 57475028);SUPERNATURAL:(SN0017172);MESH:(8405);FooDB:(FDB012557);PUBCHEM:(101013134 21824710 21824711 5251259 134989933 146162303 140650836 8405 12208317 18641168);COCONUT:(CNP0263666);NORMAN:(NS00010835 NS00084152);METACYC:(ISOQUINOLINE);CHEBI:(16092);KEGG:(C06323);DSSTox:(DTXSID00641412 DTXSID2047644 DTXSID20621170 DTXSID4066701);LOTUS:(Q412316);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)	138503522670.0	130.065	217.0	3.624	8.394043148903297e+17	8.394036127680159e+17	8.394036127680159e+17		130.0652645391956	3.623714	0	0.0	35516148.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
507	sirius	1.0	canopus	canopus	canopus	2.0	C9H7NO	[M + H]+	C9H8NO+	Alkaloids	0.998	Tryptophan alkaloids	0.987	Simple indole alkaloids	0.983	Organoheterocyclic compounds	0.999	Indoles and derivatives	0.962	Indoles	0.962			Indoles	0.962	Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Indoles and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	146.06	217.0	3.624	8.394042414187058e+17	8.394036128015703e+17	8.39403612797376e+17																																																																																															1.0	2.0	0.4	0.4	-67.677	0.286	0.333	44.882	C9H7NO	[M + H]+	C9H8NO+	OLNJUISKUQQNIM	InChI=1S/C9H7NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-6,10H	3-Formylindole	C1=CC=C2C(=C1)C(=CN2)C=O	1.606	101132235;87143489;10256;46781956;12234370;11842934;57595166	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0029737);MiMeDB:(MMDBc0000271);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10256);SUPERNATURAL:(SN0268791);MESH:(10256);FooDB:(FDB000934);PUBCHEM:(101132235 87143489 10256 46781956 12234370 11842934 57595166);COCONUT:(CNP0123546);NORMAN:(NS00031825);METACYC:(INDOLE-3-CARBOXALDEHYDE);PLANTCYC:(INDOLE-3-CARBOXALDEHYDE);CHEBI:(28238);KEGG:(C08493);DSSTox:(DTXSID5060069 DTXSID60675975);LOTUS:(Q27103575);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(OLNJUISKUQQNIM-UHFFFAOYSA-N)	139443177854.0	146.06	217.0	3.624	8.394042414187058e+17	8.394036128015703e+17	8.39403612797376e+17		146.0600660304368	3.623714	0	0.0	2518736.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
